bot,0.0009135426,0.0011199316,0.005131616,0.0053515704,0.0024314227,0.0043469802,0.0062349425,-0.0057294494,0.003065616,0.006400879,-0.006937685,-0.004342033,-0.0026211021,-0.0037448525,0.004126303,0.003670528,0.0013676271,0.005674425,0.007265275,0.002168975,-0.0069461176,-0.005816459,0.006067401,-0.0038738444,0.00017636032,-0.00031968128,0.0030362036,0.0066828127,0.0043975026,-0.00026049605,-0.0056353714,0.0029244802,0.0026503003,-0.00796745,-0.00263885,-0.001574012,-0.0037761477,-0.0022976887,0.001740869,-0.004109489,-0.0038319323,-0.005974805,0.007939096,0.0055079004,-0.005484916,-0.00048874767,0.0034991605,-0.0046046525,-0.0006980171,-0.005710113,0.0078075947,-0.0064173546,0.0047129206,0.0045721713,0.0038366138,0.003057336,0.000777944,-0.0014018161,-0.0067783473,-0.0015514531,0.00415405,-0.0011711769,-0.0058063334,0.0011896081
human,0.058954652,0.07227368,0.33116388,0.34535873,0.15690956,0.28052822,0.40236592,-0.36974406,0.19783692,0.41307455,-0.44771615,-0.28020903,-0.16915034,-0.24167036,0.26628754,0.2368739,0.08825846,0.3661931,0.4688579,0.13997278,-0.44826084,-0.37535933,0.39155445,-0.24999504,0.011381235,-0.020630373,0.19593847,0.43126902,0.28378823,-0.01681088,-0.36367294,0.18872835,0.17103447,-0.51417154,-0.17029579,-0.10157749,-0.24369028,-0.14827915,0.112345375,-0.2652021,-0.24728975,-0.38557845,0.5123418,0.35544676,-0.35396373,-0.031540878,0.22581524,-0.2971573,-0.045045864,-0.368497,0.5038556,-0.41413772,0.30414394,0.29506055,0.247592,0.1973023,0.05020391,-0.090464756,-0.43743435,-0.10012154,0.26807824,-0.07558079,-0.37470657,0.076770164
human,0.017321358,0.021234605,0.09729875,0.10146923,0.046101343,0.08242153,0.11821841,-0.10863403,0.05812604,0.121364765,-0.13154297,-0.08232763,-0.049697805,-0.07100482,0.07823735,0.0695956,0.025931101,0.10759077,0.13775422,0.04112517,-0.13170277,-0.11028382,0.11504187,-0.07345064,0.0033439049,-0.0060613616,0.057568368,0.1267105,0.083379485,-0.0049391687,-0.10685028,0.05545001,0.050251387,-0.15106794,-0.05003432,-0.02984428,-0.07159819,-0.043565672,0.033007983,-0.07791855,-0.07265586,-0.113286205,0.15053028,0.10443328,-0.103997566,-0.009266974,0.0663463,-0.08730717,-0.013234859,-0.10826739,0.14803708,-0.12167707,0.089359984,0.08669129,0.07274467,0.05796907,0.014750319,-0.026579324,-0.12852176,-0.029416561,0.07876348,-0.022206245,-0.1100918,0.022555716
bot,0.0009131816,0.0011194886,0.0051295883,0.0053494554,0.0024304616,0.0043452615,0.0062324773,-0.0057271845,0.0030644047,0.00639835,-0.006934944,-0.0043403157,-0.0026200667,-0.0037433722,0.0041246708,0.0036690775,0.001367087,0.0056721824,0.007262403,0.0021681185,-0.0069433716,-0.005814161,0.0060650045,-0.003872313,0.00017629062,-0.00031955497,0.0030350036,0.006680173,0.0043957653,-0.00026039302,-0.005633143,0.0029233247,0.0026492525,-0.0079643,-0.0026378068,-0.0015733902,-0.003774655,-0.0022967812,0.001740181,-0.0041078646,-0.0038304175,-0.0059724455,0.007935954,0.005505723,-0.0054827486,-0.00048855453,0.003497778,-0.0046028327,-0.00069774117,-0.0057078567,0.007804509,-0.0064148186,0.0047110575,0.004570363,0.0038350967,0.003056127,0.0007776368,-0.001401262,-0.0067756674,-0.0015508402,0.0041524083,-0.001170714,-0.005804038,0.0011891379
bot,0.032603424,0.039969202,0.18314219,0.19099218,0.08677497,0.15513933,0.22251876,-0.20447822,0.10940869,0.22844097,-0.24759902,-0.15496266,-0.09354444,-0.13364998,0.14726356,0.1309975,0.048809204,0.20251435,0.25929034,0.07740853,-0.2478998,-0.20758355,0.2165394,-0.13825366,0.0062941182,-0.0114091,0.108359,0.23850292,0.1569423,-0.0092968345,-0.20112066,0.104371615,0.094586484,-0.28435016,-0.09417789,-0.056174878,-0.13476683,-0.082002275,0.062129848,-0.14666338,-0.1367577,-0.21323478,0.28333795,0.1965714,-0.19575098,-0.017442914,0.12488149,-0.1643354,-0.024911506,-0.20378803,0.27864486,-0.22902887,0.16819924,0.16317603,0.13692479,0.10911316,0.027764037,-0.050029363,-0.24191235,-0.055369772,0.14825396,-0.041798122,-0.20722222,0.04245588
human,0.061670244,0.07560288,0.3464181,0.36126646,0.16413714,0.2934501,0.4209002,-0.3867768,0.20694968,0.4321028,-0.4683402,-0.2931163,-0.17694217,-0.25280267,0.27855328,0.24778539,0.09232392,0.3830612,0.4904548,0.14642042,-0.46890977,-0.39265,0.40959048,-0.26151118,0.0119055025,-0.02158064,0.20496415,0.45113403,0.29686138,-0.017585218,-0.38042554,0.19742192,0.17891294,-0.5378558,-0.17814024,-0.10625633,-0.2549155,-0.15510966,0.11752021,-0.27741772,-0.2586811,-0.40333995,0.53594184,0.37182063,-0.37026903,-0.032993697,0.23621696,-0.31084517,-0.047120832,-0.385471,0.5270645,-0.43321422,0.3181536,0.30865172,0.2589974,0.20639062,0.052516457,-0.09463196,-0.45758393,-0.10473357,0.2804262,-0.079062276,-0.3919669,0.08030645
human,0.06647563,0.08149402,0.3734121,0.3894181,0.17692755,0.31631678,0.45369822,-0.4169153,0.22307597,0.46577245,-0.5048351,-0.31595677,-0.19072992,-0.27250174,0.30025846,0.26709312,0.09951803,0.4129118,0.52867234,0.15782973,-0.505448,-0.42324662,0.4415068,-0.281888,0.012833226,-0.023262244,0.2209354,0.48628804,0.31999272,-0.018955506,-0.4100689,0.21280578,0.19285439,-0.5797676,-0.19202095,-0.11453614,-0.274779,-0.16719575,0.1266777,-0.2990352,-0.27883846,-0.43476865,0.57770437,0.4007935,-0.39912045,-0.035564736,0.25462347,-0.33506685,-0.050792683,-0.41550776,0.56813556,-0.46697208,0.34294516,0.33270326,0.27917895,0.22247341,0.056608655,-0.10200591,-0.49324015,-0.112894565,0.30227762,-0.08522305,-0.4225091,0.08656413
bot,0.00089775637,0.0011005787,0.0050429413,0.005259095,0.0023894073,0.004271863,0.0061272006,-0.0056304424,0.0030126416,0.0062902714,-0.006817801,-0.004267,-0.0025758096,-0.0036801414,0.0040549994,0.0036071008,0.0013439945,0.0055763703,0.0071397293,0.0021314954,-0.006826087,-0.0057159495,0.0059625553,-0.0038069037,0.00017331276,-0.0003141572,0.002983738,0.006567333,0.004321514,-0.00025599462,-0.0055379895,0.0028739448,0.0026045027,-0.0078297695,-0.0025932505,-0.0015468127,-0.0037108946,-0.0022579846,0.0017107863,-0.0040384764,-0.0037657153,-0.005871561,0.0078019043,0.005412722,-0.0053901365,-0.0004803021,0.0034386946,-0.0045250827,-0.0006859552,-0.00561144,0.007672678,-0.0063064625,0.00463148,0.004493162,0.0037703163,0.0030045041,0.0007645012,-0.0013775928,-0.006661216,-0.0015246437,0.004082267,-0.0011509389,-0.0057059983,0.0011690515
human,0.04073658,0.049939908,0.22882853,0.23863663,0.10842178,0.19384009,0.27802798,-0.25548694,0.13670157,0.28542724,-0.30936438,-0.19361956,-0.1168799,-0.16699013,0.18399957,0.16367581,0.060985163,0.25303352,0.32397255,0.09671875,-0.3097407,-0.25936702,0.27055684,-0.17274202,0.00786424,-0.014255201,0.13539013,0.29799938,0.19609314,-0.011616007,-0.251292,0.13040818,0.118181914,-0.35528365,-0.11767126,-0.070188105,-0.16838539,-0.10245833,0.077628605,-0.18324992,-0.17087321,-0.26642784,0.35401967,0.2456079,-0.24458292,-0.021794178,0.15603417,-0.20533022,-0.031125886,-0.25462472,0.34815547,-0.28616214,0.21015781,0.20388167,0.17108198,0.13633238,0.034690004,-0.06250963,-0.30225936,-0.069182254,0.1852368,-0.05222497,-0.25891536,0.053046912
human,0.0023882617,0.0029278204,0.013415514,0.013990539,0.006356435,0.011364248,0.016299918,-0.014978419,0.008014396,0.016733732,-0.018137092,-0.01135131,-0.0068523134,-0.009790114,0.010787333,0.00959581,0.0035753683,0.014834566,0.018993512,0.005670326,-0.018159132,-0.015205887,0.015861927,-0.0101273395,0.0004610561,-0.0008357384,0.007937506,0.017470788,0.011496334,-0.00068101083,-0.014732472,0.007645427,0.0069286386,-0.020829197,-0.006898706,-0.0041149175,-0.009871929,-0.0060068155,0.004551128,-0.010743383,-0.01001777,-0.015619846,0.02075507,0.01439922,-0.014339139,-0.0012777258,0.00914781,-0.012037871,-0.0018248155,-0.0149278715,0.020411294,-0.016776815,0.012320924,0.011952955,0.010030009,0.007992747,0.002033769,-0.003664748,-0.017720534,-0.004055942,0.010859871,-0.00306179,-0.015179405,0.0031099769
bot,0.00090060284,0.0011040681,0.0050589303,0.0052757687,0.0023969829,0.004285407,0.0061466265,-0.005648295,0.0030221934,0.0063102143,-0.006839418,-0.0042805295,-0.0025839764,-0.0036918088,0.0040678554,0.003618537,0.0013482558,0.00559405,0.0071623665,0.0021382535,-0.0068477294,-0.005734072,0.00598146,-0.0038189734,0.00017386225,-0.00031515321,0.0029931972,0.0065881554,0.0043352153,-0.00025680618,-0.0055555482,0.0028830569,0.00261276,-0.007854594,-0.0026014717,-0.0015517167,-0.0037226602,-0.0022651437,0.0017162105,-0.00405128,-0.003777655,-0.0058901766,0.00782664,0.0054298835,-0.005407225,-0.00048182486,0.0034495972,-0.00453943,-0.0006881301,-0.005629232,0.007697004,-0.0063264566,0.0046461644,0.004507407,0.0037822698,0.0030140304,0.0007669251,-0.0013819602,-0.006682335,-0.0015294778,0.00409521,-0.0011545877,-0.005724089,0.0011727578
bot,0.00092664076,0.001135988,0.0052051926,0.005428298,0.002466283,0.004409304,0.006324334,-0.005811596,0.00310957,0.006492652,-0.0070371553,-0.004404285,-0.0026586833,-0.003798544,0.004185463,0.0037231555,0.0013872356,0.0057557835,0.007369442,0.002200073,-0.0070457067,-0.0058998526,0.0061543924,-0.003929385,0.00017888888,-0.00032426472,0.0030797347,0.0067786267,0.004460552,-0.0002642308,-0.0057161674,0.00296641,0.0026882985,-0.008081682,-0.0026766842,-0.0015965794,-0.0038302876,-0.002330632,0.0017658286,-0.0041684075,-0.0038868724,-0.0060604718,0.008052923,0.005586868,-0.0055635567,-0.00049575506,0.0035493297,-0.00467067,-0.00070802483,-0.0057919817,0.007919537,-0.006509361,0.0047804913,0.004637723,0.0038916208,0.00310117,0.0007890982,-0.0014219149,-0.0068755327,-0.0015736975,0.0042136093,-0.0011879684,-0.0058895806,0.0012066645
bot,0.00091830414,0.0011257686,0.0051583643,0.0053794645,0.0024440961,0.004369636,0.0062674377,-0.0057593114,0.0030815944,0.0064342413,-0.0069738454,-0.0043646633,-0.0026347642,-0.0037643716,0.0041478076,0.0036896593,0.0013747558,0.005704,0.0073031415,0.0021802806,-0.0069823205,-0.0058467765,0.0060990253,-0.0038940362,0.0001772795,-0.0003213475,0.0030520286,0.006717645,0.0044204253,-0.00026185374,-0.005664742,0.002939724,0.0026641143,-0.008008975,-0.0026526041,-0.0015822159,-0.0037958298,-0.0023096644,0.0017499423,-0.0041309088,-0.0038519045,-0.006005949,0.007980473,0.005536608,-0.0055135046,-0.0004912951,0.003517399,-0.0046286522,-0.00070165517,-0.0057398756,0.007848287,-0.0064508026,0.004737485,0.0045959996,0.0038566103,0.0030732714,0.00078199914,-0.0014091228,-0.006813676,-0.0015595396,0.004175701,-0.001177281,-0.005836595,0.0011958085
bot,0.0009198749,0.0011276946,0.005167186,0.0053886636,0.0024482764,0.0043771104,0.0062781572,-0.005769161,0.0030868652,0.0064452463,-0.0069857743,-0.0043721288,-0.0026392716,-0.0037708103,0.004154904,0.0036959706,0.001377107,0.0057137567,0.0073156347,0.0021840092,-0.0069942633,-0.005856775,0.006109457,-0.0039006954,0.00017758274,-0.0003218971,0.003057249,0.0067291334,0.0044279825,-0.0002623016,-0.0056744306,0.0029447514,0.0026686704,-0.008022675,-0.0026571418,-0.0015849224,-0.0038023219,-0.0023136153,0.0017529355,-0.004137974,-0.0038584922,-0.00601622,0.007994125,0.0055460776,-0.005522935,-0.0004921354,0.0035234152,-0.004636569,-0.00070285535,-0.0057496913,0.007861713,-0.006461837,0.0047455872,0.0046038614,0.0038632075,0.0030785282,0.0007833365,-0.0014115331,-0.00682533,-0.0015622064,0.004182844,-0.0011792954,-0.0058465786,0.001197854
bot,0.00090249075,0.0011063823,0.0050695348,0.005286827,0.0024020073,0.0042943903,0.006159511,-0.0056601344,0.0030285283,0.006323442,-0.006853754,-0.004289501,-0.002589393,-0.0036995476,0.004076382,0.003626122,0.0013510819,0.005605777,0.007177379,0.0021427358,-0.006862083,-0.0057460917,0.0059939977,-0.0038269784,0.00017422669,-0.00031581378,0.0029994715,0.006601963,0.004344302,-0.0002573445,-0.005567194,0.0028891,0.002618237,-0.007871059,-0.0026069249,-0.0015549696,-0.003730463,-0.0022698916,0.0017198077,-0.0040597715,-0.0037855727,-0.005902524,0.007843045,0.0054412656,-0.0054185595,-0.00048283488,0.0034568275,-0.004548945,-0.0006895724,-0.0056410315,0.0077131386,-0.006339718,0.0046559023,0.0045168563,0.0037901981,0.003020348,0.00076853257,-0.0013848571,-0.0066963416,-0.0015326836,0.004103795,-0.0011570079,-0.0057360865,0.0011752163
bot,0.00095138286,0.0011663208,0.005344176,0.0055732396,0.0025321362,0.004527036,0.0064932015,-0.005966768,0.0031925982,0.006666014,-0.0072250552,-0.0045218845,-0.0027296734,-0.00389997,0.0042972197,0.0038225674,0.0014242766,0.0059094667,0.007566213,0.0022588181,-0.0072338358,-0.0060573863,0.006318722,-0.0040343036,0.00018366544,-0.000332923,0.003161968,0.0069596246,0.0045796554,-0.00027128615,-0.005868796,0.0030456164,0.0027600797,-0.00829747,-0.0027481553,-0.0016392096,-0.00393256,-0.002392863,0.0018129782,-0.0042797113,-0.003990657,-0.0062222905,0.008267943,0.0057360465,-0.005712109,-0.00050899235,0.0036441013,-0.0047953855,-0.00072693,-0.005946635,0.008130995,-0.0066831703,0.004908135,0.0047615548,0.0039955317,0.0031839754,0.0008101678,-0.0014598813,-0.0070591164,-0.0016157166,0.0043261177,-0.0012196889,-0.0060468386,0.0012388835
bot,0.0008993688,0.001102555,0.0050519984,0.00526854,0.002393699,0.004279535,0.006138204,-0.0056405547,0.0030180523,0.0063015684,-0.006830045,-0.004274664,-0.0025804355,-0.00368675,0.0040622815,0.003613579,0.0013464084,0.0055863853,0.007152552,0.002135324,-0.0068383464,-0.005726215,0.005973263,-0.0038137408,0.00017362401,-0.00031472137,0.0029890963,0.0065791276,0.0043292744,-0.00025645425,-0.005547936,0.0028791064,0.00260918,-0.007843833,-0.002597907,-0.001549591,-0.0037175592,-0.0022620393,0.0017138587,-0.00404573,-0.0037724786,-0.005882106,0.007815915,0.0054224436,-0.005399816,-0.00048116464,0.0034448702,-0.0045332094,-0.00068718713,-0.005621518,0.0076864576,-0.0063177873,0.0046397983,0.004501231,0.0037770872,0.0030099002,0.00076587417,-0.0013800664,-0.006673178,-0.0015273816,0.0040895995,-0.001153006,-0.0057162456,0.001171151
human,0.013223308,0.016210731,0.07427897,0.0774627,0.035194267,0.06292148,0.090249315,-0.082932435,0.044374045,0.092651196,-0.10042135,-0.0628499,-0.037939843,-0.05420583,0.059727237,0.053130027,0.019796077,0.08213595,0.10516324,0.0313954,-0.100543335,-0.084191866,0.08782422,-0.056072943,0.002552774,-0.0046273097,0.043948334,0.09673215,0.06365281,-0.0037706178,-0.08157064,0.04233115,0.038362462,-0.115326986,-0.03819674,-0.022783466,-0.054658845,-0.033258494,0.025198655,-0.059483826,-0.05546628,-0.08648394,0.11491643,0.079725526,-0.079392835,-0.007074509,0.050649546,-0.06665121,-0.010103635,-0.082652494,0.11301303,-0.092889704,0.0682184,0.06618109,0.055534065,0.044254217,0.011260558,-0.02029096,-0.09811488,-0.02245692,0.060128927,-0.016952494,-0.084045276,0.017219286
bot,0.0055500665,0.006803946,0.031176228,0.032512516,0.014771676,0.026409294,0.03787927,-0.03480824,0.018624602,0.038887393,-0.042148706,-0.026379239,-0.01592405,-0.02275119,0.025068603,0.022299651,0.008308772,0.034473963,0.04413888,0.013177226,-0.042199906,-0.035336856,0.036861427,-0.023534855,0.0010714448,-0.0019421667,0.018445915,0.040600244,0.026716249,-0.0015825973,-0.034236677,0.017767167,0.016101422,-0.048404835,-0.01603187,-0.009562626,-0.02294132,-0.01395921,0.010576341,-0.024966488,-0.023280215,-0.03629889,0.04823256,0.03346226,-0.033322606,-0.0029693008,0.021258535,-0.027974738,-0.004240677,-0.034690775,0.047433656,-0.038987506,0.028632503,0.02777741,0.023308653,0.018574305,0.004726263,-0.008516489,-0.041180648,-0.00942558,0.025237188,-0.0071152747,-0.03527532,0.0072272494
bot,0.000911647,0.0011176078,0.00512097,0.0053404663,0.0024263782,0.0043379604,0.006222005,-0.005717561,0.0030592554,0.006387598,-0.006923291,-0.0043330225,-0.0026156642,-0.003737083,0.004117741,0.0036629124,0.0013647893,0.0056626517,0.007250201,0.0021644754,-0.0069317035,-0.0058043906,0.006054812,-0.0038658069,0.00017599443,-0.000319018,0.0030299034,0.006668947,0.0043883803,-0.00025995547,-0.0056236763,0.0029184124,0.002644801,-0.007950917,-0.002633375,-0.0015707457,-0.003768312,-0.0022929218,0.0017372568,-0.0041009625,-0.0038239816,-0.005962409,0.0079226205,0.005496471,-0.005473536,-0.0004877336,0.0034919009,-0.0045950986,-0.0006965688,-0.0056982655,0.007791395,-0.0064040394,0.0047031417,0.004562685,0.0038286536,0.0030509925,0.00077633007,-0.0013989077,-0.006764282,-0.0015482341,0.0041454313,-0.0011687469,-0.005794286,0.0011871398
human,0.003450587,0.0042301496,0.019382894,0.020213686,0.009183854,0.016419195,0.023550326,-0.021641005,0.011579296,0.024177091,-0.02620469,-0.016400501,-0.009900302,-0.0141448695,0.015585666,0.013864139,0.005165737,0.021433152,0.027442036,0.008192553,-0.026236527,-0.021969642,0.022917489,-0.014632093,0.00066613924,-0.001207485,0.0114682,0.025241993,0.016610028,-0.0009839326,-0.021285642,0.011046204,0.010010581,-0.030094236,-0.009967331,-0.0059452774,-0.014263077,-0.0086787185,0.006575524,-0.01552216,-0.014473785,-0.022567753,0.029987147,0.020804174,-0.020717368,-0.0018460744,0.01321686,-0.017392458,-0.0026365155,-0.021567952,0.02949046,-0.024239324,0.017801411,0.017269772,0.014491476,0.011548024,0.002938412,-0.0052948752,-0.025602845,-0.005860075,0.01569047,-0.0044237087,-0.021931376,0.004493329
